Year,Month,Day,Hour,Minute,Second,KUM_META.CO
2023,10,20,06,00,00,161.4575
2023,10,20,07,00,00,153.08
2023,10,20,08,00,00,153.72083
2023,10,20,09,00,00,153.97
2023,10,20,10,00,00,153.86133
2023,10,20,11,00,00,150.926
2023,10,20,12,00,00,152.40333
2023,10,20,13,00,00,154.40717
2023,10,20,14,00,00,156.78067
2023,10,20,15,00,00,159.97967
2023,10,20,16,00,00,159.26217
2023,10,20,17,00,00,163.09117
2023,10,20,18,00,00,166.24667
2023,10,20,19,00,00,161.41517
2023,10,20,20,00,00,156.371
2023,10,20,21,00,00,154.55817
2023,10,20,22,00,00,153.57067
2023,10,20,23,00,00,152.79833
2023,10,21,00,00,00,149.79767
2023,10,21,01,00,00,149.61283
2023,10,21,02,00,00,148.97183
2023,10,21,03,00,00,150.335
2023,10,21,04,00,00,148.2705
2023,10,21,05,00,00,149.374
2023,10,21,06,00,00,148.0725
2023,10,21,07,00,00,150.067
2023,10,21,08,00,00,150.86617
2023,10,21,09,00,00,158.70617
2023,10,21,10,00,00,161.06617
2023,10,21,11,00,00,161.63383
2023,10,21,12,00,00,156.77817
2023,10,21,13,00,00,154.56433
2023,10,21,14,00,00,156.39517
2023,10,21,15,00,00,155.46433
2023,10,21,16,00,00,159.846
2023,10,21,17,00,00,168.3285
2023,10,21,18,00,00,170.64633
2023,10,21,19,00,00,177.62
2023,10,21,20,00,00,180.13117
2023,10,21,21,00,00,162.84733
2023,10,21,22,00,00,156.02933
2023,10,21,23,00,00,158.37367
2023,10,22,00,00,00,159.36517
2023,10,22,01,00,00,164.899
2023,10,22,02,00,00,159.88917
2023,10,22,03,00,00,156.74283
2023,10,22,04,00,00,155.87283
2023,10,22,05,00,00,154.33117
2023,10,22,06,00,00,155.27183
2023,10,22,07,00,00,157.34317
2023,10,22,08,00,00,160.5135
2023,10,22,09,00,00,161.8705
2023,10,22,10,00,00,160.905
2023,10,22,11,00,00,172.72017
2023,10,22,12,00,00,172.4565
2023,10,22,13,00,00,176.58183
2023,10,22,14,00,00,183.91267
2023,10,22,15,00,00,180.50917
2023,10,22,16,00,00,187.83417
2023,10,22,17,00,00,227.449
2023,10,22,18,00,00,219.08917
2023,10,22,19,00,00,226.92517
2023,10,22,20,00,00,228.09033
2023,10,22,21,00,00,214.4375
2023,10,22,22,00,00,204.53817
2023,10,22,23,00,00,196.82817
2023,10,23,00,00,00,192.0625
2023,10,23,01,00,00,190.245
2023,10,23,02,00,00,193.03333
2023,10,23,03,00,00,190.92083
2023,10,23,04,00,00,192.41083
2023,10,23,05,00,00,198.2035
2023,10,23,06,00,00,219.67867
2023,10,23,07,00,00,217.90317
2023,10,23,08,00,00,222.86533
2023,10,23,09,00,00,230.89017
2023,10,23,10,00,00,229.45967
2023,10,23,11,00,00,224.04367
2023,10,23,12,00,00,219.13683
2023,10,23,13,00,00,205.2395
2023,10,23,14,00,00,208.33317
2023,10,23,15,00,00,216.77867
2023,10,23,16,00,00,200.2855
2023,10,23,17,00,00,197.00817
2023,10,23,18,00,00,196.08267
2023,10,23,19,00,00,201.91917
2023,10,23,20,00,00,216.53367
2023,10,23,21,00,00,205.4035
2023,10,23,22,00,00,188.01817
2023,10,23,23,00,00,175.738
2023,10,24,00,00,00,164.97433
2023,10,24,01,00,00,151.81133
2023,10,24,02,00,00,148.00117
2023,10,24,03,00,00,150.43367
2023,10,24,04,00,00,150.027
2023,10,24,05,00,00,149.30967
2023,10,24,06,00,00,158.37733
2023,10,24,07,00,00,161.92333
2023,10,24,08,00,00,165.5115
2023,10,24,09,00,00,146.9245
2023,10,24,10,00,00,152.13883
2023,10,24,11,00,00,150.10317
2023,10,24,12,00,00,153.33
2023,10,24,13,00,00,167.14583
2023,10,24,14,00,00,165.74133
2023,10,24,15,00,00,177.46367
2023,10,24,16,00,00,171.48733
2023,10,24,17,00,00,164.439
2023,10,24,18,00,00,168.489
2023,10,24,19,00,00,177.71433
2023,10,24,20,00,00,172.41667
2023,10,24,21,00,00,157.91733
2023,10,24,22,00,00,154.47433
2023,10,24,23,00,00,150.426
2023,10,25,00,00,00,144.84733
2023,10,25,01,00,00,146.32067
2023,10,25,02,00,00,150.5815
2023,10,25,03,00,00,149.66617
2023,10,25,04,00,00,150.9665
2023,10,25,05,00,00,153.8935
2023,10,25,06,00,00,162.7805
2023,10,25,07,00,00,166.85217
2023,10,25,08,00,00,168.3025
2023,10,25,09,00,00,172.73983
2023,10,25,10,00,00,163.97983
2023,10,25,11,00,00,172.16617
2023,10,25,12,00,00,164.113
2023,10,25,13,00,00,158.49717
2023,10,25,14,00,00,175.39133
2023,10,25,15,00,00,172.55767
2023,10,25,16,00,00,162.33417
2023,10,25,17,00,00,167.1605
2023,10,25,18,00,00,159.71317
2023,10,25,19,00,00,165.6495
2023,10,25,20,00,00,160.52183
2023,10,25,21,00,00,158.5005
2023,10,25,22,00,00,154.32317
2023,10,25,23,00,00,153.9395
2023,10,26,00,00,00,143.43
2023,10,26,01,00,00,142.28067
2023,10,26,02,00,00,143.54933
2023,10,26,03,00,00,144.02383
2023,10,26,04,00,00,142.748
2023,10,26,05,00,00,147.58867
2023,10,26,06,00,00,152.4875
2023,10,26,07,00,00,154.52267
2023,10,26,08,00,00,155.81533
2023,10,26,09,00,00,156.61317
2023,10,26,10,00,00,157.062
2023,10,26,11,00,00,161.1995
2023,10,26,12,00,00,156.8145
2023,10,26,13,00,00,161.60533
2023,10,26,14,00,00,170.43367
2023,10,26,15,00,00,164.12033
2023,10,26,16,00,00,163.3545
2023,10,26,17,00,00,156.29083
2023,10,26,18,00,00,156.93233
2023,10,26,19,00,00,152.642
2023,10,26,20,00,00,155.36817
2023,10,26,21,00,00,161.575
2023,10,26,22,00,00,162.68283
2023,10,26,23,00,00,159.143
2023,10,27,00,00,00,152.7475
2023,10,27,01,00,00,150.4895
2023,10,27,02,00,00,146.70533
2023,10,27,03,00,00,151.38667
2023,10,27,04,00,00,147.56483
2023,10,27,05,00,00,161.33183
2023,10,27,06,00,00,171.09033
2023,10,27,07,00,00,171.61233
2023,10,27,08,00,00,167.28433
2023,10,27,09,00,00,170.12667
2023,10,27,10,00,00,172.515
2023,10,27,11,00,00,175.58917
2023,10,27,12,00,00,174.526
2023,10,27,13,00,00,175.732
2023,10,27,14,00,00,183.2935
2023,10,27,15,00,00,184.40717
2023,10,27,16,00,00,189.89833
2023,10,27,17,00,00,184.66083
2023,10,27,18,00,00,184.62417
2023,10,27,19,00,00,180.1205
2023,10,27,20,00,00,177.22483
2023,10,27,21,00,00,173.1895
2023,10,27,22,00,00,166.40217
2023,10,27,23,00,00,164.435
2023,10,28,00,00,00,160.17867
2023,10,28,01,00,00,156.3965
2023,10,28,02,00,00,157.70667
2023,10,28,03,00,00,160.2085
2023,10,28,04,00,00,158.02067
2023,10,28,05,00,00,160.33433
2023,10,28,06,00,00,155.763
2023,10,28,07,00,00,153.54583
2023,10,28,08,00,00,154.68783
2023,10,28,09,00,00,153.219
2023,10,28,10,00,00,155.9245
2023,10,28,11,00,00,160.5535
2023,10,28,12,00,00,161.13433
2023,10,28,13,00,00,162.05017
2023,10,28,14,00,00,167.76283
2023,10,28,15,00,00,166.001
2023,10,28,16,00,00,166.3935
2023,10,28,17,00,00,171.96567
2023,10,28,18,00,00,174.10567
2023,10,28,19,00,00,173.91567
2023,10,28,20,00,00,155.71317
2023,10,28,21,00,00,152.33833
2023,10,28,22,00,00,150.29717
2023,10,28,23,00,00,145.379
2023,10,29,00,00,00,147.66267
2023,10,29,01,00,00,144.82067
2023,10,29,02,00,00,142.66533
2023,10,29,03,00,00,139.905
2023,10,29,04,00,00,139.83717
2023,10,29,05,00,00,139.20617
2023,10,29,06,00,00,141.33
2023,10,29,07,00,00,139.95267
2023,10,29,08,00,00,142.61117
2023,10,29,09,00,00,145.33467
2023,10,29,10,00,00,151.61017
2023,10,29,11,00,00,145.04483
2023,10,29,12,00,00,147.32067
2023,10,29,13,00,00,149.24883
2023,10,29,14,00,00,156.0275
2023,10,29,15,00,00,148.25983
2023,10,29,16,00,00,188.3725
2023,10,29,17,00,00,183.64183
2023,10,29,18,00,00,208.37383
2023,10,29,19,00,00,193.62617
2023,10,29,20,00,00,177.21767
2023,10,29,21,00,00,169.24517
2023,10,29,22,00,00,163.39383
2023,10,29,23,00,00,158.43033
2023,10,30,00,00,00,155.90683
2023,10,30,01,00,00,153.70217
2023,10,30,02,00,00,154.72683
2023,10,30,03,00,00,153.83833
2023,10,30,04,00,00,150.90683
2023,10,30,05,00,00,158.04617
2023,10,30,06,00,00,160.97467
2023,10,30,07,00,00,196.38167
2023,10,30,08,00,00,190.61267
2023,10,30,09,00,00,183.06183
2023,10,30,10,00,00,180.78683
2023,10,30,11,00,00,175.87917
2023,10,30,12,00,00,168.0915
2023,10,30,13,00,00,162.55233
2023,10,30,14,00,00,170.94333
2023,10,30,15,00,00,192.62167
2023,10,30,16,00,00,191.0755
2023,10,30,17,00,00,201.7045
2023,10,30,18,00,00,201.73567
2023,10,30,19,00,00,209.19833
2023,10,30,20,00,00,193.38683
2023,10,30,21,00,00,188.621
2023,10,30,22,00,00,193.17883
2023,10,30,23,00,00,192.195
2023,10,31,00,00,00,181.55617
2023,10,31,01,00,00,180.04883
2023,10,31,02,00,00,172.53167
2023,10,31,03,00,00,157.4175
2023,10,31,04,00,00,156.55617
2023,10,31,05,00,00,181.3895
2023,10,31,06,00,00,170.34367
2023,10,31,07,00,00,162.74967
2023,10,31,08,00,00,159.56983
2023,10,31,09,00,00,162.08433
2023,10,31,10,00,00,169.0685
2023,10,31,11,00,00,162.51117
2023,10,31,12,00,00,162.93633
2023,10,31,13,00,00,166.04717
2023,10,31,14,00,00,164.34283
2023,10,31,15,00,00,172.122
2023,10,31,16,00,00,167.08
2023,10,31,17,00,00,161.45117
2023,10,31,18,00,00,168.36433
2023,10,31,19,00,00,154.7795
2023,10,31,20,00,00,176.5555
2023,10,31,21,00,00,219.83633
2023,10,31,22,00,00,188.28883
2023,10,31,23,00,00,167.58617
2023,11,01,00,00,00,157.13833
2023,11,01,01,00,00,153.632
2023,11,01,02,00,00,154.88483
2023,11,01,03,00,00,161.27767
2023,11,01,04,00,00,163.02067
2023,11,01,05,00,00,161.08767
2023,11,01,06,00,00,166.89767
2023,11,01,07,00,00,171.04117
2023,11,01,08,00,00,187.107
2023,11,01,09,00,00,190.10983
2023,11,01,10,00,00,195.79683
2023,11,01,11,00,00,190.27817
2023,11,01,12,00,00,175.08
2023,11,01,13,00,00,172.269
2023,11,01,14,00,00,167.78817
2023,11,01,15,00,00,162.92933
2023,11,01,16,00,00,160.586
2023,11,01,17,00,00,154.55661
2023,11,01,18,00,00,155.63983
2023,11,01,19,00,00,155.482
2023,11,01,20,00,00,152.192
2023,11,01,21,00,00,143.60783
2023,11,01,22,00,00,142.38367
2023,11,01,23,00,00,134.57033
2023,11,02,00,00,00,129.0655
2023,11,02,01,00,00,132.98483
2023,11,02,02,00,00,130.79767
2023,11,02,03,00,00,132.57483
2023,11,02,04,00,00,130.95167
2023,11,02,05,00,00,131.13333
2023,11,02,06,00,00,130.1175
2023,11,02,07,00,00,138.23
2023,11,02,08,00,00,147.09517
2023,11,02,09,00,00,141.7
2023,11,02,10,00,00,142.4635
2023,11,02,11,00,00,138.78933
2023,11,02,12,00,00,144.52383
2023,11,02,13,00,00,149.72367
2023,11,02,14,00,00,146.23783
2023,11,02,15,00,00,152.4265
2023,11,02,16,00,00,175.43383
2023,11,02,17,00,00,299.48433
2023,11,02,18,00,00,316.16883
2023,11,02,19,00,00,369.572
2023,11,02,20,00,00,334.20133
2023,11,02,21,00,00,249.129
2023,11,02,22,00,00,164.06517
2023,11,02,23,00,00,155.55233
2023,11,03,00,00,00,147.59983
2023,11,03,01,00,00,149.64817
2023,11,03,02,00,00,153.29333
2023,11,03,03,00,00,147.8585
2023,11,03,04,00,00,148.397
2023,11,03,05,00,00,148.14233
2023,11,03,06,00,00,151.43783
2023,11,03,07,00,00,150.409
2023,11,03,08,00,00,156.29933
2023,11,03,09,00,00,160.256
2023,11,03,10,00,00,158.17433
2023,11,03,11,00,00,145.35567
2023,11,03,12,00,00,159.9075
2023,11,03,13,00,00,160.64733
2023,11,03,14,00,00,164.08067
2023,11,03,15,00,00,152.53933
2023,11,03,16,00,00,150.55733
2023,11,03,17,00,00,156.77467
2023,11,03,18,00,00,155.4675
2023,11,03,19,00,00,145.95233
2023,11,03,20,00,00,147.31017
2023,11,03,21,00,00,146.934
2023,11,03,22,00,00,144.076
2023,11,03,23,00,00,144.33933
2023,11,04,00,00,00,146.742
2023,11,04,01,00,00,144.93067
2023,11,04,02,00,00,142.35683
2023,11,04,03,00,00,138.221
2023,11,04,04,00,00,139.018
2023,11,04,05,00,00,142.6
2023,11,04,06,00,00,141.72467
2023,11,04,07,00,00,143.75733
2023,11,04,08,00,00,140.06217
2023,11,04,09,00,00,140.985
2023,11,04,10,00,00,139.82767
2023,11,04,11,00,00,141.64583
2023,11,04,12,00,00,144.18983
2023,11,04,13,00,00,145.4685
2023,11,04,14,00,00,144.21917
2023,11,04,15,00,00,145
2023,11,04,16,00,00,148.88117
2023,11,04,17,00,00,150.54317
2023,11,04,18,00,00,147.88583
2023,11,04,19,00,00,134.8675
2023,11,04,20,00,00,132.06233
2023,11,04,21,00,00,132.82683
2023,11,04,22,00,00,134.3475
2023,11,04,23,00,00,136.9535
2023,11,05,00,00,00,140.998
2023,11,05,01,00,00,140.869
2023,11,05,02,00,00,142.1995
2023,11,05,03,00,00,145.26533
2023,11,05,04,00,00,144.23117
2023,11,05,05,00,00,142.06067
2023,11,05,06,00,00,145.43583
2023,11,05,07,00,00,143.9655
2023,11,05,08,00,00,148.45417
2023,11,05,09,00,00,151.432
2023,11,05,10,00,00,157.66167
2023,11,05,11,00,00,161.33517
2023,11,05,12,00,00,154.60083
2023,11,05,13,00,00,157.6465
2023,11,05,14,00,00,159.22433
2023,11,05,15,00,00,180.96733
2023,11,05,16,00,00,178.7985
2023,11,05,17,00,00,234.96867
2023,11,05,18,00,00,253.27083
2023,11,05,19,00,00,237.42483
2023,11,05,20,00,00,217.10633
2023,11,05,21,00,00,188.36317
2023,11,05,22,00,00,175.77317
2023,11,05,23,00,00,160.632
2023,11,06,00,00,00,152.34083
2023,11,06,01,00,00,150.193
2023,11,06,02,00,00,151.33933
2023,11,06,03,00,00,158.92183
2023,11,06,04,00,00,157.59267
2023,11,06,05,00,00,156.924
2023,11,06,06,00,00,158.0395
2023,11,06,07,00,00,160.01433
2023,11,06,08,00,00,172.164
2023,11,06,09,00,00,201.85617
2023,11,06,10,00,00,177.34417
2023,11,06,11,00,00,158.50183
2023,11,06,12,00,00,150.229
2023,11,06,13,00,00,172.96017
2023,11,06,14,00,00,162.3015
2023,11,06,15,00,00,160.37583
2023,11,06,16,00,00,177.50083
2023,11,06,17,00,00,160.31283
2023,11,06,18,00,00,184.96767
2023,11,06,19,00,00,213.354
2023,11,06,20,00,00,213.12317
2023,11,06,21,00,00,212.35933
2023,11,06,22,00,00,206.16917
2023,11,06,23,00,00,200.02483
2023,11,07,00,00,00,187.98133
2023,11,07,01,00,00,177.62083
2023,11,07,02,00,00,169.528
2023,11,07,03,00,00,163.035
2023,11,07,04,00,00,158.40983
2023,11,07,05,00,00,160.8885
2023,11,07,06,00,00,162.898
2023,11,07,07,00,00,168.06317
2023,11,07,08,00,00,181.89083
2023,11,07,09,00,00,174.76417
2023,11,07,10,00,00,172.27033
2023,11,07,11,00,00,173.39233
2023,11,07,12,00,00,165.4555
2023,11,07,13,00,00,169.4225
2023,11,07,14,00,00,161.56433
2023,11,07,15,00,00,167.68033
2023,11,07,16,00,00,170.07483
2023,11,07,17,00,00,160.563
2023,11,07,18,00,00,163.75867
2023,11,07,19,00,00,161.35933
2023,11,07,20,00,00,164.6115
2023,11,07,21,00,00,152.67417
2023,11,07,22,00,00,153.46217
2023,11,07,23,00,00,160.02167
2023,11,08,00,00,00,156.5465
2023,11,08,01,00,00,150.991
2023,11,08,02,00,00,143.30867
2023,11,08,03,00,00,135.123
2023,11,08,04,00,00,137.659
2023,11,08,05,00,00,141.67467
2023,11,08,06,00,00,142.74717
2023,11,08,07,00,00,150.14567
2023,11,08,08,00,00,160.81733
2023,11,08,09,00,00,162.808
2023,11,08,10,00,00,154.15417
2023,11,08,11,00,00,150.91283
2023,11,08,12,00,00,148.11283
2023,11,08,13,00,00,148.74433
2023,11,08,14,00,00,147.01767
2023,11,08,15,00,00,163.17633
2023,11,08,16,00,00,161.36467
2023,11,08,17,00,00,159.57467
2023,11,08,18,00,00,155.02017
2023,11,08,19,00,00,199.51317
2023,11,08,20,00,00,206.44017
2023,11,08,21,00,00,195.64767
2023,11,08,22,00,00,211.28567
2023,11,08,23,00,00,260.98633
2023,11,09,00,00,00,279.63767
2023,11,09,01,00,00,248.3325
2023,11,09,02,00,00,194.50367
2023,11,09,03,00,00,158.63667
2023,11,09,04,00,00,145.06283
2023,11,09,05,00,00,150.252
2023,11,09,06,00,00,150.00383
2023,11,09,07,00,00,160.77417
2023,11,09,08,00,00,193.01717
2023,11,09,09,00,00,198.88667
2023,11,09,10,00,00,200.158
2023,11,09,11,00,00,196.43567
2023,11,09,12,00,00,207.40633
2023,11,09,13,00,00,212.75633
2023,11,09,14,00,00,222.036
2023,11,09,15,00,00,227.465
2023,11,09,16,00,00,216.72883
2023,11,09,17,00,00,245.4545
2023,11,09,18,00,00,248.21
2023,11,09,19,00,00,194.02683
2023,11,09,20,00,00,198.38183
2023,11,09,21,00,00,211.9745
2023,11,09,22,00,00,203.676
2023,11,09,23,00,00,190.0045
2023,11,10,00,00,00,176.50583
2023,11,10,01,00,00,148.94933
2023,11,10,02,00,00,135.85417
2023,11,10,03,00,00,136.74983
2023,11,10,04,00,00,142.051
2023,11,10,05,00,00,145.46933
2023,11,10,06,00,00,148.96583
2023,11,10,07,00,00,148.42583
2023,11,10,08,00,00,150.72833
2023,11,10,09,00,00,144.93633
2023,11,10,10,00,00,152.38817
2023,11,10,11,00,00,158.72117
2023,11,10,12,00,00,157.322
2023,11,10,13,00,00,164.51217
2023,11,10,14,00,00,169.58733
2023,11,10,15,00,00,176.655
2023,11,10,16,00,00,184.5605
2023,11,10,17,00,00,187.74333
2023,11,10,18,00,00,189.415
2023,11,10,19,00,00,187.29133
2023,11,10,20,00,00,188.03733
2023,11,10,21,00,00,183.8105
2023,11,10,22,00,00,176.51767
2023,11,10,23,00,00,176.10683
2023,11,11,00,00,00,174.968
2023,11,11,01,00,00,182.3165
2023,11,11,02,00,00,190.25383
2023,11,11,03,00,00,190.3465
2023,11,11,04,00,00,187.46083
2023,11,11,05,00,00,183.85933
2023,11,11,06,00,00,183.64383
2023,11,11,07,00,00,192.5325
2023,11,11,08,00,00,195.44517
2023,11,11,09,00,00,192.01833
2023,11,11,10,00,00,186.00833
2023,11,11,11,00,00,189.765
2023,11,11,12,00,00,183.4035
2023,11,11,13,00,00,183.4515
2023,11,11,14,00,00,181.6455
2023,11,11,15,00,00,182.8735
2023,11,11,16,00,00,192.99683
2023,11,11,17,00,00,184.67583
2023,11,11,18,00,00,171.79783
2023,11,11,19,00,00,174.22017
2023,11,11,20,00,00,169.22
2023,11,11,21,00,00,169.70133
2023,11,11,22,00,00,170.09083
2023,11,11,23,00,00,177.63083
2023,11,12,00,00,00,191.028
2023,11,12,01,00,00,184.37767
2023,11,12,02,00,00,167.30433
2023,11,12,03,00,00,171.35133
2023,11,12,04,00,00,191.2265
2023,11,12,05,00,00,207.49117
2023,11,12,06,00,00,167.10567
2023,11,12,07,00,00,162.024
2023,11,12,08,00,00,162.54417
2023,11,12,09,00,00,160.65067
2023,11,12,10,00,00,158.93383
2023,11,12,11,00,00,149.5355
2023,11,12,12,00,00,151.2215
2023,11,12,13,00,00,151.06467
2023,11,12,14,00,00,151.7195
2023,11,12,15,00,00,146.583
2023,11,12,16,00,00,151.468
2023,11,12,17,00,00,148.825
2023,11,12,18,00,00,151.11267
2023,11,12,19,00,00,152.24667
2023,11,12,20,00,00,156.07967
2023,11,12,21,00,00,158.46483
2023,11,12,22,00,00,152.88917
2023,11,12,23,00,00,143.45033
2023,11,13,00,00,00,142.34
2023,11,13,01,00,00,141.30117
2023,11,13,02,00,00,139.66317
2023,11,13,03,00,00,141.19683
2023,11,13,04,00,00,137.82667
2023,11,13,05,00,00,136.90383
2023,11,13,06,00,00,140.59483
2023,11,13,07,00,00,144.1535
2023,11,13,08,00,00,150.2785
2023,11,13,09,00,00,152.31333
2023,11,13,10,00,00,146.00167
2023,11,13,11,00,00,146.72017
2023,11,13,12,00,00,149.87567
2023,11,13,13,00,00,147.74133
2023,11,13,14,00,00,149.95283
2023,11,13,15,00,00,156.47617
2023,11,13,16,00,00,153.73233
2023,11,13,17,00,00,152.54717
2023,11,13,18,00,00,153.2995
2023,11,13,19,00,00,152.45517
2023,11,13,20,00,00,145.18367
2023,11,13,21,00,00,141.061
2023,11,13,22,00,00,142.29967
2023,11,13,23,00,00,134.761
2023,11,14,00,00,00,136.49967
2023,11,14,01,00,00,132.33767
2023,11,14,02,00,00,127.99033
2023,11,14,03,00,00,128.62983
2023,11,14,04,00,00,127.02367
2023,11,14,05,00,00,128.08333
2023,11,14,06,00,00,132.87967
2023,11,14,07,00,00,139.1605
2023,11,14,08,00,00,159.772
2023,11,14,09,00,00,161.34317
2023,11,14,10,00,00,158.16817
2023,11,14,11,00,00,149.52783
2023,11,14,12,00,00,147.26
2023,11,14,13,00,00,142.93883
2023,11,14,14,00,00,145.23417
2023,11,14,15,00,00,156.9875
2023,11,14,16,00,00,176.21933
2023,11,14,17,00,00,163.61633
2023,11,14,18,00,00,151.424
2023,11,14,19,00,00,152.28133
2023,11,14,20,00,00,147.28283
2023,11,14,21,00,00,144.33167
2023,11,14,22,00,00,141.09433
2023,11,14,23,00,00,136.48
2023,11,15,00,00,00,134.95883
2023,11,15,01,00,00,134.04283
2023,11,15,02,00,00,130.663
2023,11,15,03,00,00,131.04417
2023,11,15,04,00,00,130.906
2023,11,15,05,00,00,127.64783
2023,11,15,06,00,00,131.38183
2023,11,15,07,00,00,138.26867
2023,11,15,08,00,00,145.55417
2023,11,15,09,00,00,148.29333
2023,11,15,10,00,00,142.672
2023,11,15,11,00,00,142.58867
2023,11,15,12,00,00,145.53333
2023,11,15,13,00,00,144.40283
2023,11,15,14,00,00,152.38233
2023,11,15,15,00,00,155.6425
2023,11,15,16,00,00,157.5475
2023,11,15,17,00,00,156.44983
2023,11,15,18,00,00,152.39117
2023,11,15,19,00,00,153.64
2023,11,15,20,00,00,152.0625
2023,11,15,21,00,00,145.87917
2023,11,15,22,00,00,137.39967
2023,11,15,23,00,00,138.44817
2023,11,16,00,00,00,128.12617
2023,11,16,01,00,00,130.1435
2023,11,16,02,00,00,130.272
2023,11,16,03,00,00,129.69633
2023,11,16,04,00,00,127.21067
2023,11,16,05,00,00,125.02383
2023,11,16,06,00,00,127.4295
2023,11,16,07,00,00,134.08767
2023,11,16,08,00,00,155.38
2023,11,16,09,00,00,158.23717
2023,11,16,10,00,00,149.22883
2023,11,16,11,00,00,138.8
2023,11,16,12,00,00,138.89783
2023,11,16,13,00,00,137.399
2023,11,16,14,00,00,147.51583
2023,11,16,15,00,00,172.221
2023,11,16,16,00,00,180.36017
2023,11,16,17,00,00,166.205
2023,11,16,18,00,00,155.42283
2023,11,16,19,00,00,144.3865
2023,11,16,20,00,00,146.4865
2023,11,16,21,00,00,136.69283
2023,11,16,22,00,00,133.36883
2023,11,16,23,00,00,131.688
2023,11,17,00,00,00,130.45133
2023,11,17,01,00,00,128.64967
2023,11,17,02,00,00,126.948
2023,11,17,03,00,00,124.96733
2023,11,17,04,00,00,120.63433
2023,11,17,05,00,00,126.15267
2023,11,17,06,00,00,181.39367
2023,11,17,07,00,00,133.95117
2023,11,17,08,00,00,141.63483
2023,11,17,09,00,00,140.775
2023,11,17,10,00,00,151.22317
2023,11,17,11,00,00,154.28467
2023,11,17,12,00,00,159.5855
2023,11,17,13,00,00,164.34533
2023,11,17,14,00,00,169.2525
2023,11,17,15,00,00,205.43383
2023,11,17,16,00,00,186.276
2023,11,17,17,00,00,233.29483
2023,11,17,18,00,00,225.2495
2023,11,17,19,00,00,279.12167
2023,11,17,20,00,00,226.92633
2023,11,17,21,00,00,240.41917
2023,11,17,22,00,00,254.77783
2023,11,17,23,00,00,266.64467
2023,11,18,00,00,00,274.03283
2023,11,18,01,00,00,217.289
2023,11,18,02,00,00,239.67567
2023,11,18,03,00,00,198.49783
2023,11,18,04,00,00,203.62083
2023,11,18,05,00,00,160.597
2023,11,18,06,00,00,133.88633
2023,11,18,07,00,00,131.25083
2023,11,18,08,00,00,135.69783
2023,11,18,09,00,00,145.291
2023,11,18,10,00,00,147.7335
2023,11,18,11,00,00,144.84783
2023,11,18,12,00,00,143.49817
2023,11,18,13,00,00,138.57283
2023,11,18,14,00,00,135.9265
2023,11,18,15,00,00,136.71217
2023,11,18,16,00,00,132.91233
2023,11,18,17,00,00,139.1945
2023,11,18,18,00,00,142.6005
2023,11,18,19,00,00,154.04317
2023,11,18,20,00,00,166.96283
2023,11,18,21,00,00,160.683
2023,11,18,22,00,00,147.138
2023,11,18,23,00,00,156.44467
2023,11,19,00,00,00,148.96667
2023,11,19,01,00,00,127.9725
2023,11,19,02,00,00,127.71033
2023,11,19,03,00,00,126.59717
2023,11,19,04,00,00,123.28833
2023,11,19,05,00,00,126.871
2023,11,19,06,00,00,125.807
2023,11,19,07,00,00,126.45417
2023,11,19,08,00,00,122.91133
2023,11,19,09,00,00,126.607
2023,11,19,10,00,00,132.0415
2023,11,19,11,00,00,129.65717
2023,11,19,12,00,00,132.56717
2023,11,19,13,00,00,132.62783
2023,11,19,14,00,00,161.241
2023,11,19,15,00,00,230.58583
2023,11,19,16,00,00,155.32
2023,11,19,17,00,00,158.13133
2023,11,19,18,00,00,156.24217
2023,11,19,19,00,00,217.23867
2023,11,19,20,00,00,148.916
2023,11,19,21,00,00,137.71533
2023,11,19,22,00,00,153.3055
2023,11,19,23,00,00,153.33233
2023,11,20,00,00,00,157.242
2023,11,20,01,00,00,157.9785
2023,11,20,02,00,00,146.136
2023,11,20,03,00,00,143.23617
2023,11,20,04,00,00,141.8615
2023,11,20,05,00,00,140.55783
2023,11,20,06,00,00,140.33517
2023,11,20,07,00,00,140.86517
2023,11,20,08,00,00,155.585
2023,11,20,09,00,00,157.84417
2023,11,20,10,00,00,148.59433
2023,11,20,11,00,00,149.24167
2023,11,20,12,00,00,151.63167
2023,11,20,13,00,00,162.88333
2023,11,20,14,00,00,155.46317
2023,11,20,15,00,00,157.42733
2023,11,20,16,00,00,175.3215
2023,11,20,17,00,00,184.8665
2023,11,20,18,00,00,165.31067
2023,11,20,19,00,00,173.849
2023,11,20,20,00,00,180.05167
2023,11,20,21,00,00,185.85217
2023,11,20,22,00,00,175.16133
2023,11,20,23,00,00,164.18733
2023,11,21,00,00,00,145.21883
2023,11,21,01,00,00,142.1665
2023,11,21,02,00,00,136.84983
2023,11,21,03,00,00,131.90567
2023,11,21,04,00,00,132.653
2023,11,21,05,00,00,134.824
2023,11,21,06,00,00,148.1605
2023,11,21,07,00,00,157.86867
2023,11,21,08,00,00,156.3395
2023,11,21,09,00,00,151.14083
2023,11,21,10,00,00,154.421
2023,11,21,11,00,00,154.4205
2023,11,21,12,00,00,160.63033
2023,11,21,13,00,00,169.3195
2023,11,21,14,00,00,184.708
2023,11,21,15,00,00,184.98667
2023,11,21,16,00,00,187.5355
2023,11,21,17,00,00,182.31683
2023,11,21,18,00,00,182.94733
2023,11,21,19,00,00,188.11567
2023,11,21,20,00,00,208.04083
