Year,Month,Day,Hour,Minute,Second,KUM_META.t
2023,06,13,00,00,00,14.37333
2023,06,13,01,00,00,14.425
2023,06,13,02,00,00,14.37
2023,06,13,03,00,00,14.08833
2023,06,13,04,00,00,13.66333
2023,06,13,05,00,00,14.2
2023,06,13,06,00,00,16.42833
2023,06,13,07,00,00,17.95333
2023,06,13,08,00,00,18.75333
2023,06,13,09,00,00,19.35
2023,06,13,10,00,00,20.03667
2023,06,13,11,00,00,20.62
2023,06,13,12,00,00,21.18667
2023,06,13,13,00,00,21.555
2023,06,13,14,00,00,22.01333
2023,06,13,15,00,00,22.44667
2023,06,13,16,00,00,22.76833
2023,06,13,17,00,00,22.42167
2023,06,13,18,00,00,21.915
2023,06,13,19,00,00,21.20833
2023,06,13,20,00,00,20.66833
2023,06,13,21,00,00,19.77667
2023,06,13,22,00,00,18.51667
2023,06,13,23,00,00,17.41
2023,06,14,00,00,00,16.435
2023,06,14,01,00,00,15.61667
2023,06,14,02,00,00,14.87
2023,06,14,03,00,00,14.20833
2023,06,14,04,00,00,14.40333
2023,06,14,05,00,00,14.665
2023,06,14,06,00,00,16.15667
2023,06,14,07,00,00,18.09333
2023,06,14,08,00,00,19.71
2023,06,14,09,00,00,20.745
2023,06,14,10,00,00,21.61333
2023,06,14,11,00,00,20.97167
2023,06,14,12,00,00,21.64167
2023,06,14,13,00,00,22.61667
2023,06,14,14,00,00,23.14333
2023,06,14,15,00,00,23.445
2023,06,14,16,00,00,22.97667
2023,06,14,17,00,00,22.67667
2023,06,14,18,00,00,22.4
2023,06,14,19,00,00,NaN
2023,06,14,20,00,00,NaN
2023,06,14,21,00,00,NaN
2023,06,14,22,00,00,NaN
2023,06,14,23,00,00,NaN
2023,06,15,00,00,00,NaN
2023,06,15,01,00,00,NaN
2023,06,15,02,00,00,NaN
2023,06,15,03,00,00,NaN
2023,06,15,04,00,00,NaN
2023,06,15,05,00,00,NaN
2023,06,15,06,00,00,18.60909
2023,06,15,07,00,00,20.55833
2023,06,15,08,00,00,22.66333
2023,06,15,09,00,00,22.63833
2023,06,15,10,00,00,23.405
2023,06,15,11,00,00,24.22333
2023,06,15,12,00,00,24.105
2023,06,15,13,00,00,24.065
2023,06,15,14,00,00,24.38667
2023,06,15,15,00,00,24.12333
2023,06,15,16,00,00,24.32167
2023,06,15,17,00,00,23.91833
2023,06,15,18,00,00,23.82667
2023,06,15,19,00,00,23.61667
2023,06,15,20,00,00,23.38167
2023,06,15,21,00,00,22.59667
2023,06,15,22,00,00,21.93667
2023,06,15,23,00,00,20.90167
2023,06,16,00,00,00,19.59333
2023,06,16,01,00,00,18.47333
2023,06,16,02,00,00,17.26833
2023,06,16,03,00,00,17.11667
2023,06,16,04,00,00,16.98167
2023,06,16,05,00,00,18.025
2023,06,16,06,00,00,19.99167
2023,06,16,07,00,00,22.62333
2023,06,16,08,00,00,23.02167
2023,06,16,09,00,00,24.07333
2023,06,16,10,00,00,25.21833
2023,06,16,11,00,00,26.085
2023,06,16,12,00,00,25.15
2023,06,16,13,00,00,24.975
2023,06,16,14,00,00,24.45
2023,06,16,15,00,00,25.15167
2023,06,16,16,00,00,25.31333
2023,06,16,17,00,00,24.86667
2023,06,16,18,00,00,23.94667
2023,06,16,19,00,00,23.29167
2023,06,16,20,00,00,22.605
2023,06,16,21,00,00,21.73667
2023,06,16,22,00,00,20.61667
2023,06,16,23,00,00,19.21833
2023,06,17,00,00,00,18.32167
2023,06,17,01,00,00,18.05167
2023,06,17,02,00,00,18.005
2023,06,17,03,00,00,17.60833
2023,06,17,04,00,00,17.73333
2023,06,17,05,00,00,19.38333
2023,06,17,06,00,00,20.82333
2023,06,17,07,00,00,22.96
2023,06,17,08,00,00,23.33833
2023,06,17,09,00,00,24.835
2023,06,17,10,00,00,25.44333
2023,06,17,11,00,00,25.42333
2023,06,17,12,00,00,25.51333
2023,06,17,13,00,00,26.135
2023,06,17,14,00,00,25.94833
2023,06,17,15,00,00,25.09167
2023,06,17,16,00,00,24.475
2023,06,17,17,00,00,23.69833
2023,06,17,18,00,00,23.23333
2023,06,17,19,00,00,22.25
2023,06,17,20,00,00,22.10333
2023,06,17,21,00,00,21.99667
2023,06,17,22,00,00,21.47333
2023,06,17,23,00,00,20.56167
2023,06,18,00,00,00,19.77167
2023,06,18,01,00,00,19.45667
2023,06,18,02,00,00,19.38833
2023,06,18,03,00,00,18.95833
2023,06,18,04,00,00,18.7
2023,06,18,05,00,00,18.45333
2023,06,18,06,00,00,18.57667
2023,06,18,07,00,00,18.83333
2023,06,18,08,00,00,18.77
2023,06,18,09,00,00,19.16167
2023,06,18,10,00,00,19.39333
2023,06,18,11,00,00,19.46
2023,06,18,12,00,00,20.05667
2023,06,18,13,00,00,20.44167
2023,06,18,14,00,00,20.91167
2023,06,18,15,00,00,21.11667
2023,06,18,16,00,00,20.77667
2023,06,18,17,00,00,20.175
2023,06,18,18,00,00,19.99833
2023,06,18,19,00,00,19.615
2023,06,18,20,00,00,19.17333
2023,06,18,21,00,00,18.595
2023,06,18,22,00,00,17.785
2023,06,18,23,00,00,17.21333
2023,06,19,00,00,00,16.80333
2023,06,19,01,00,00,16.15667
2023,06,19,02,00,00,15.13333
2023,06,19,03,00,00,14.63833
2023,06,19,04,00,00,14.69
2023,06,19,05,00,00,15.26667
2023,06,19,06,00,00,16.04167
2023,06,19,07,00,00,17.62
2023,06,19,08,00,00,18.70667
2023,06,19,09,00,00,19.03
2023,06,19,10,00,00,19.97333
2023,06,19,11,00,00,20.53167
2023,06,19,12,00,00,20.78
2023,06,19,13,00,00,20.885
2023,06,19,14,00,00,21.045
2023,06,19,15,00,00,21.28833
2023,06,19,16,00,00,21.36667
2023,06,19,17,00,00,21.12667
2023,06,19,18,00,00,21.79
2023,06,19,19,00,00,21.39
2023,06,19,20,00,00,20.65
2023,06,19,21,00,00,19.84167
2023,06,19,22,00,00,19.06167
2023,06,19,23,00,00,17.69833
2023,06,20,00,00,00,17.61833
2023,06,20,01,00,00,17.56167
2023,06,20,02,00,00,17.12333
2023,06,20,03,00,00,16.87833
2023,06,20,04,00,00,16.22667
2023,06,20,05,00,00,17.105
2023,06,20,06,00,00,19.46667
2023,06,20,07,00,00,21.79333
2023,06,20,08,00,00,24.10667
2023,06,20,09,00,00,25.37833
2023,06,20,10,00,00,25.795
2023,06,20,11,00,00,24.495
2023,06,20,12,00,00,25.71333
2023,06,20,13,00,00,27.14167
2023,06,20,14,00,00,26.34833
2023,06,20,15,00,00,26.74833
2023,06,20,16,00,00,26.99667
2023,06,20,17,00,00,26.86833
2023,06,20,18,00,00,27.29833
2023,06,20,19,00,00,26.23
2023,06,20,20,00,00,21.975
2023,06,20,21,00,00,20.73833
2023,06,20,22,00,00,20.065
2023,06,20,23,00,00,20.31
2023,06,21,00,00,00,20.10667
2023,06,21,01,00,00,19.63333
2023,06,21,02,00,00,19.39167
2023,06,21,03,00,00,19.48667
2023,06,21,04,00,00,18.92667
2023,06,21,05,00,00,19.05333
2023,06,21,06,00,00,19.63333
2023,06,21,07,00,00,22.1
2023,06,21,08,00,00,24.66333
2023,06,21,09,00,00,25.24
2023,06,21,10,00,00,25.70167
2023,06,21,11,00,00,26.855
2023,06,21,12,00,00,27.095
2023,06,21,13,00,00,27.02833
2023,06,21,14,00,00,26.55833
2023,06,21,15,00,00,25.66333
2023,06,21,16,00,00,25.39833
2023,06,21,17,00,00,24.485
2023,06,21,18,00,00,24.54
2023,06,21,19,00,00,24.68167
2023,06,21,20,00,00,24.16333
2023,06,21,21,00,00,22.67333
2023,06,21,22,00,00,21.77833
2023,06,21,23,00,00,20.71167
2023,06,22,00,00,00,20.86333
2023,06,22,01,00,00,20.66667
2023,06,22,02,00,00,19.81167
2023,06,22,03,00,00,18.915
2023,06,22,04,00,00,19.25667
2023,06,22,05,00,00,20.37167
2023,06,22,06,00,00,20.84667
2023,06,22,07,00,00,20.785
2023,06,22,08,00,00,20.42333
2023,06,22,09,00,00,19.91833
2023,06,22,10,00,00,20.01333
2023,06,22,11,00,00,18.94
2023,06,22,12,00,00,18.49667
2023,06,22,13,00,00,18.8
2023,06,22,14,00,00,19.04167
2023,06,22,15,00,00,19.94667
2023,06,22,16,00,00,19.875
2023,06,22,17,00,00,20.8
2023,06,22,18,00,00,20.43333
2023,06,22,19,00,00,20.355
2023,06,22,20,00,00,21.26667
2023,06,22,21,00,00,20.345
2023,06,22,22,00,00,19.775
2023,06,22,23,00,00,19.26833
2023,06,23,00,00,00,18.155
2023,06,23,01,00,00,17.63167
2023,06,23,02,00,00,17.35
2023,06,23,03,00,00,16.97667
2023,06,23,04,00,00,16.43333
2023,06,23,05,00,00,17.19167
2023,06,23,06,00,00,18.29167
2023,06,23,07,00,00,18.94833
2023,06,23,08,00,00,19.93
2023,06,23,09,00,00,21.33167
2023,06,23,10,00,00,23.20667
2023,06,23,11,00,00,24.77333
2023,06,23,12,00,00,25.70667
2023,06,23,13,00,00,26.18
2023,06,23,14,00,00,26.56167
2023,06,23,15,00,00,25.315
2023,06,23,16,00,00,25.60667
2023,06,23,17,00,00,25.885
2023,06,23,18,00,00,25.61667
2023,06,23,19,00,00,25.12
2023,06,23,20,00,00,23.90833
2023,06,23,21,00,00,22.51667
2023,06,23,22,00,00,20.76333
2023,06,23,23,00,00,19.25667
2023,06,24,00,00,00,17.85667
2023,06,24,01,00,00,16.73333
2023,06,24,02,00,00,15.835
2023,06,24,03,00,00,15.335
2023,06,24,04,00,00,15.31
2023,06,24,05,00,00,15.85
2023,06,24,06,00,00,17.02333
2023,06,24,07,00,00,18.09167
2023,06,24,08,00,00,18.64667
2023,06,24,09,00,00,18.46833
2023,06,24,10,00,00,18.72833
2023,06,24,11,00,00,18.96
2023,06,24,12,00,00,19.44667
2023,06,24,13,00,00,19.805
2023,06,24,14,00,00,20.56833
2023,06,24,15,00,00,21.90333
2023,06,24,16,00,00,21.18167
2023,06,24,17,00,00,20.775
2023,06,24,18,00,00,20.72167
2023,06,24,19,00,00,19.94833
2023,06,24,20,00,00,18.97
2023,06,24,21,00,00,17.71833
2023,06,24,22,00,00,16.405
2023,06,24,23,00,00,15.45
2023,06,25,00,00,00,14.335
2023,06,25,01,00,00,13.54167
2023,06,25,02,00,00,13.08167
2023,06,25,03,00,00,12.99
2023,06,25,04,00,00,13.27167
2023,06,25,05,00,00,14.475
2023,06,25,06,00,00,15.00667
2023,06,25,07,00,00,14.97167
2023,06,25,08,00,00,15.41833
2023,06,25,09,00,00,16.28
2023,06,25,10,00,00,18.40167
2023,06,25,11,00,00,19.58833
2023,06,25,12,00,00,18.77667
2023,06,25,13,00,00,18.21833
2023,06,25,14,00,00,17.83833
2023,06,25,15,00,00,19.34833
2023,06,25,16,00,00,19.95833
2023,06,25,17,00,00,18.78167
2023,06,25,18,00,00,20.31333
2023,06,25,19,00,00,20.49
2023,06,25,20,00,00,20.115
2023,06,25,21,00,00,19.25667
2023,06,25,22,00,00,17.98167
2023,06,25,23,00,00,17.09
2023,06,26,00,00,00,16.31833
2023,06,26,01,00,00,15.70833
2023,06,26,02,00,00,14.98833
2023,06,26,03,00,00,14.63833
2023,06,26,04,00,00,14.60833
2023,06,26,05,00,00,15.92
2023,06,26,06,00,00,17.18833
2023,06,26,07,00,00,18.94333
2023,06,26,08,00,00,19.88333
2023,06,26,09,00,00,20.46
2023,06,26,10,00,00,21.46
2023,06,26,11,00,00,21.9
2023,06,26,12,00,00,21.49667
2023,06,26,13,00,00,21.55
2023,06,26,14,00,00,22.04333
2023,06,26,15,00,00,21.95833
2023,06,26,16,00,00,22.05833
2023,06,26,17,00,00,22.40833
2023,06,26,18,00,00,22.09833
2023,06,26,19,00,00,21.17
2023,06,26,20,00,00,19.755
2023,06,26,21,00,00,18.90333
2023,06,26,22,00,00,18.58667
2023,06,26,23,00,00,18.14833
2023,06,27,00,00,00,17.48333
2023,06,27,01,00,00,16.69
2023,06,27,02,00,00,16.64333
2023,06,27,03,00,00,16.36667
2023,06,27,04,00,00,16.785
2023,06,27,05,00,00,17.70167
2023,06,27,06,00,00,18.54667
2023,06,27,07,00,00,19.12833
2023,06,27,08,00,00,19.18667
2023,06,27,09,00,00,19.73
2023,06,27,10,00,00,19.88667
2023,06,27,11,00,00,20.10167
2023,06,27,12,00,00,20.55667
2023,06,27,13,00,00,21.41167
2023,06,27,14,00,00,21.39667
2023,06,27,15,00,00,21.98
2023,06,27,16,00,00,22.62
2023,06,27,17,00,00,22.335
2023,06,27,18,00,00,21.59333
2023,06,27,19,00,00,20.67
2023,06,27,20,00,00,19.97167
2023,06,27,21,00,00,19.55667
2023,06,27,22,00,00,19.31333
2023,06,27,23,00,00,18.71833
2023,06,28,00,00,00,18.26667
2023,06,28,01,00,00,17.69167
2023,06,28,02,00,00,17.42667
2023,06,28,03,00,00,17.09333
2023,06,28,04,00,00,17.24833
2023,06,28,05,00,00,18.19333
2023,06,28,06,00,00,19.93
2023,06,28,07,00,00,21.22833
2023,06,28,08,00,00,21.32833
2023,06,28,09,00,00,23.00833
2023,06,28,10,00,00,23.92667
2023,06,28,11,00,00,24.01
2023,06,28,12,00,00,24.05667
2023,06,28,13,00,00,24.37
2023,06,28,14,00,00,24.37167
2023,06,28,15,00,00,24.73833
2023,06,28,16,00,00,25.33667
2023,06,28,17,00,00,21.89667
2023,06,28,18,00,00,21.22167
2023,06,28,19,00,00,21.24167
2023,06,28,20,00,00,20.39833
2023,06,28,21,00,00,19.91167
2023,06,28,22,00,00,19.185
2023,06,28,23,00,00,18.39333
2023,06,29,00,00,00,17.45333
2023,06,29,01,00,00,16.76833
2023,06,29,02,00,00,16.56
2023,06,29,03,00,00,16.01167
2023,06,29,04,00,00,16.02667
2023,06,29,05,00,00,17.07333
2023,06,29,06,00,00,19.12833
2023,06,29,07,00,00,20.575
2023,06,29,08,00,00,22.43167
2023,06,29,09,00,00,23.57
2023,06,29,10,00,00,24.42167
2023,06,29,11,00,00,24.32833
2023,06,29,12,00,00,23.78
2023,06,29,13,00,00,23.20833
2023,06,29,14,00,00,23.85
2023,06,29,15,00,00,24.505
2023,06,29,16,00,00,24.265
2023,06,29,17,00,00,25.85333
2023,06,29,18,00,00,25.76167
2023,06,29,19,00,00,25.05833
2023,06,29,20,00,00,23.74167
2023,06,29,21,00,00,23.12333
2023,06,29,22,00,00,22.42167
2023,06,29,23,00,00,21.46333
2023,06,30,00,00,00,20.58333
2023,06,30,01,00,00,19.59667
2023,06,30,02,00,00,18.95833
2023,06,30,03,00,00,18.45167
2023,06,30,04,00,00,18.52667
2023,06,30,05,00,00,19.52333
2023,06,30,06,00,00,21.4
2023,06,30,07,00,00,22.76667
2023,06,30,08,00,00,24.10167
2023,06,30,09,00,00,24.29667
2023,06,30,10,00,00,24.635
2023,06,30,11,00,00,24.60833
2023,06,30,12,00,00,24.54
2023,06,30,13,00,00,24.625
2023,06,30,14,00,00,23.92667
2023,06,30,15,00,00,25.26667
2023,06,30,16,00,00,25.96667
2023,06,30,17,00,00,25.805
2023,06,30,18,00,00,25.30667
2023,06,30,19,00,00,23.66667
2023,06,30,20,00,00,23.13167
2023,06,30,21,00,00,23.335
2023,06,30,22,00,00,22.80167
2023,06,30,23,00,00,21.83333
2023,07,01,00,00,00,20.72167
2023,07,01,01,00,00,19.40833
2023,07,01,02,00,00,18.78667
2023,07,01,03,00,00,18.28167
2023,07,01,04,00,00,18.26667
2023,07,01,05,00,00,19.13333
2023,07,01,06,00,00,19.61667
2023,07,01,07,00,00,20.985
2023,07,01,08,00,00,20.58833
2023,07,01,09,00,00,20.41833
2023,07,01,10,00,00,20.08333
2023,07,01,11,00,00,18.89833
2023,07,01,12,00,00,17.25
2023,07,01,13,00,00,16.82833
2023,07,01,14,00,00,17.52333
2023,07,01,15,00,00,17.45167
2023,07,01,16,00,00,17.32667
2023,07,01,17,00,00,17.47333
2023,07,01,18,00,00,16.80333
2023,07,01,19,00,00,16.79833
2023,07,01,20,00,00,17.40333
2023,07,01,21,00,00,17.34167
2023,07,01,22,00,00,15.82667
2023,07,01,23,00,00,15.58333
2023,07,02,00,00,00,16.45
2023,07,02,01,00,00,16.53833
2023,07,02,02,00,00,16.79333
2023,07,02,03,00,00,16.59167
2023,07,02,04,00,00,16.61
2023,07,02,05,00,00,16.97833
2023,07,02,06,00,00,17.50167
2023,07,02,07,00,00,17.99167
2023,07,02,08,00,00,18.33
2023,07,02,09,00,00,18.03333
2023,07,02,10,00,00,17.38
2023,07,02,11,00,00,17.055
2023,07,02,12,00,00,17.61167
2023,07,02,13,00,00,17.29167
2023,07,02,14,00,00,16.94167
2023,07,02,15,00,00,17.37333
2023,07,02,16,00,00,16.87667
2023,07,02,17,00,00,17.245
2023,07,02,18,00,00,16.98333
2023,07,02,19,00,00,17.03
2023,07,02,20,00,00,16.82
2023,07,02,21,00,00,16.655
2023,07,02,22,00,00,16.38
2023,07,02,23,00,00,15.675
2023,07,03,00,00,00,15.00167
2023,07,03,01,00,00,15.05
2023,07,03,02,00,00,14.65167
2023,07,03,03,00,00,14.16
2023,07,03,04,00,00,14.39833
2023,07,03,05,00,00,14.89
2023,07,03,06,00,00,14.89333
2023,07,03,07,00,00,15.92667
2023,07,03,08,00,00,15.94333
2023,07,03,09,00,00,14.81833
2023,07,03,10,00,00,16.09
2023,07,03,11,00,00,16.39167
2023,07,03,12,00,00,16.30667
2023,07,03,13,00,00,13.79333
2023,07,03,14,00,00,13.66
2023,07,03,15,00,00,15.27333
2023,07,03,16,00,00,14.98667
2023,07,03,17,00,00,13.97667
2023,07,03,18,00,00,14.74667
2023,07,03,19,00,00,13.00833
2023,07,03,20,00,00,12.80833
2023,07,03,21,00,00,12.315
2023,07,03,22,00,00,12.68667
2023,07,03,23,00,00,13.39167
2023,07,04,00,00,00,13.03333
2023,07,04,01,00,00,13.245
2023,07,04,02,00,00,13.395
2023,07,04,03,00,00,13.465
2023,07,04,04,00,00,13.94167
2023,07,04,05,00,00,14.025
2023,07,04,06,00,00,12.85167
2023,07,04,07,00,00,14.14167
2023,07,04,08,00,00,14.64333
2023,07,04,09,00,00,14.97167
2023,07,04,10,00,00,15.18833
2023,07,04,11,00,00,15.705
2023,07,04,12,00,00,15.89167
2023,07,04,13,00,00,16.60667
2023,07,04,14,00,00,16.935
2023,07,04,15,00,00,16.59667
2023,07,04,16,00,00,14.34333
2023,07,04,17,00,00,12.95
2023,07,04,18,00,00,13.2
2023,07,04,19,00,00,13.84833
2023,07,04,20,00,00,13.33167
2023,07,04,21,00,00,12.49667
2023,07,04,22,00,00,12.55
2023,07,04,23,00,00,12.63333
2023,07,05,00,00,00,13.08833
2023,07,05,01,00,00,13.055
2023,07,05,02,00,00,12.94
2023,07,05,03,00,00,12.78167
2023,07,05,04,00,00,12.75
2023,07,05,05,00,00,13.09167
2023,07,05,06,00,00,13.48
2023,07,05,07,00,00,14.24833
2023,07,05,08,00,00,15.29
2023,07,05,09,00,00,15.06333
2023,07,05,10,00,00,15.60167
2023,07,05,11,00,00,15.94667
2023,07,05,12,00,00,16.85333
2023,07,05,13,00,00,16.70667
2023,07,05,14,00,00,16.87
2023,07,05,15,00,00,16.6
2023,07,05,16,00,00,16.38833
2023,07,05,17,00,00,16.10833
2023,07,05,18,00,00,15.45667
2023,07,05,19,00,00,15.06333
2023,07,05,20,00,00,14.795
2023,07,05,21,00,00,14.30167
2023,07,05,22,00,00,13.99333
2023,07,05,23,00,00,13.88
2023,07,06,00,00,00,13.63833
2023,07,06,01,00,00,13.27
2023,07,06,02,00,00,13.10333
2023,07,06,03,00,00,13.32167
2023,07,06,04,00,00,13.29167
2023,07,06,05,00,00,13.78667
2023,07,06,06,00,00,14.49833
2023,07,06,07,00,00,15.43833
2023,07,06,08,00,00,16.635
2023,07,06,09,00,00,17.38167
2023,07,06,10,00,00,17.03333
2023,07,06,11,00,00,16.72833
2023,07,06,12,00,00,16.20333
2023,07,06,13,00,00,15.1
2023,07,06,14,00,00,14.78833
2023,07,06,15,00,00,15.08833
2023,07,06,16,00,00,14.78
2023,07,06,17,00,00,14.665
2023,07,06,18,00,00,15.06333
2023,07,06,19,00,00,15.29333
2023,07,06,20,00,00,15.175
2023,07,06,21,00,00,15.30667
2023,07,06,22,00,00,15.28333
2023,07,06,23,00,00,14.77
2023,07,07,00,00,00,13.93833
2023,07,07,01,00,00,13.47667
2023,07,07,02,00,00,13.43667
2023,07,07,03,00,00,13.3
2023,07,07,04,00,00,12.72667
2023,07,07,05,00,00,13.445
2023,07,07,06,00,00,13.945
2023,07,07,07,00,00,14.335
2023,07,07,08,00,00,15.33
2023,07,07,09,00,00,16.20333
2023,07,07,10,00,00,16.77167
2023,07,07,11,00,00,17.16333
2023,07,07,12,00,00,17.62
2023,07,07,13,00,00,18.27667
2023,07,07,14,00,00,18.51833
2023,07,07,15,00,00,18.485
2023,07,07,16,00,00,17.94167
2023,07,07,17,00,00,17.09833
2023,07,07,18,00,00,16.89167
2023,07,07,19,00,00,16.17333
2023,07,07,20,00,00,15.55333
2023,07,07,21,00,00,15.13333
2023,07,07,22,00,00,14.57833
2023,07,07,23,00,00,14.59167
2023,07,08,00,00,00,14.76667
2023,07,08,01,00,00,14.72
2023,07,08,02,00,00,14.87333
2023,07,08,03,00,00,14.85167
2023,07,08,04,00,00,15.21
2023,07,08,05,00,00,15.13167
2023,07,08,06,00,00,15.40667
2023,07,08,07,00,00,16.04667
2023,07,08,08,00,00,17.24667
2023,07,08,09,00,00,18.13
2023,07,08,10,00,00,19.205
2023,07,08,11,00,00,19.98333
2023,07,08,12,00,00,19.06167
2023,07,08,13,00,00,16.615
2023,07,08,14,00,00,17.82167
2023,07,08,15,00,00,18.34167
2023,07,08,16,00,00,17.40667
2023,07,08,17,00,00,16.065
2023,07,08,18,00,00,16.34167
2023,07,08,19,00,00,16.01333
2023,07,08,20,00,00,16.29
2023,07,08,21,00,00,15.925
2023,07,08,22,00,00,15.71167
2023,07,08,23,00,00,15.77667
2023,07,09,00,00,00,15.47667
2023,07,09,01,00,00,14.80667
2023,07,09,02,00,00,14.245
2023,07,09,03,00,00,13.99333
2023,07,09,04,00,00,14.35333
2023,07,09,05,00,00,15.14
2023,07,09,06,00,00,15.61
2023,07,09,07,00,00,16.05333
2023,07,09,08,00,00,16.16
2023,07,09,09,00,00,15.71167
2023,07,09,10,00,00,15.70167
2023,07,09,11,00,00,16.08167
2023,07,09,12,00,00,15.12833
2023,07,09,13,00,00,16.17667
2023,07,09,14,00,00,16.99333
2023,07,09,15,00,00,16.99167
2023,07,09,16,00,00,17.14333
2023,07,09,17,00,00,17.14
2023,07,09,18,00,00,17.65833
2023,07,09,19,00,00,18.16333
2023,07,09,20,00,00,17.54667
2023,07,09,21,00,00,16.105
2023,07,09,22,00,00,14.705
2023,07,09,23,00,00,13.935
2023,07,10,00,00,00,13.21167
2023,07,10,01,00,00,12.24167
2023,07,10,02,00,00,11.90167
2023,07,10,03,00,00,11.53
2023,07,10,04,00,00,11.49167
2023,07,10,05,00,00,12.56833
2023,07,10,06,00,00,13.49167
2023,07,10,07,00,00,15.85667
2023,07,10,08,00,00,17.17
2023,07,10,09,00,00,17.79833
2023,07,10,10,00,00,18.91333
2023,07,10,11,00,00,19.65333
2023,07,10,12,00,00,19.70167
2023,07,10,13,00,00,18.97333
2023,07,10,14,00,00,19.24
2023,07,10,15,00,00,18.82
2023,07,10,16,00,00,18.95833
2023,07,10,17,00,00,19.10333
2023,07,10,18,00,00,19.39333
2023,07,10,19,00,00,19.59
2023,07,10,20,00,00,18.76333
2023,07,10,21,00,00,16.81833
2023,07,10,22,00,00,15.60667
2023,07,10,23,00,00,15.9
2023,07,11,00,00,00,16.19667
2023,07,11,01,00,00,15.50833
2023,07,11,02,00,00,14.595
2023,07,11,03,00,00,13.83833
2023,07,11,04,00,00,12.85333
2023,07,11,05,00,00,14.19833
2023,07,11,06,00,00,15.77167
2023,07,11,07,00,00,17.9
2023,07,11,08,00,00,19.195
2023,07,11,09,00,00,18.605
2023,07,11,10,00,00,18.75
2023,07,11,11,00,00,19.19333
2023,07,11,12,00,00,18.55
2023,07,11,13,00,00,18.16
2023,07,11,14,00,00,18.68833
2023,07,11,15,00,00,17.81833
2023,07,11,16,00,00,17.69
2023,07,11,17,00,00,17.25667
2023,07,11,18,00,00,17.48833
2023,07,11,19,00,00,17.21667
2023,07,11,20,00,00,17.03333
2023,07,11,21,00,00,16.39833
2023,07,11,22,00,00,16.24833
2023,07,11,23,00,00,15.96833
2023,07,12,00,00,00,15.08333
2023,07,12,01,00,00,14.65167
2023,07,12,02,00,00,14.77333
2023,07,12,03,00,00,13.82333
2023,07,12,04,00,00,14.83167
2023,07,12,05,00,00,15.18833
2023,07,12,06,00,00,16.555
2023,07,12,07,00,00,17.94
2023,07,12,08,00,00,18.55333
2023,07,12,09,00,00,18.99333
2023,07,12,10,00,00,19.285
2023,07,12,11,00,00,19.86333
2023,07,12,12,00,00,19.99
2023,07,12,13,00,00,20.555
2023,07,12,14,00,00,21.08167
2023,07,12,15,00,00,21.345
2023,07,12,16,00,00,22.07
2023,07,12,17,00,00,21.90833
2023,07,12,18,00,00,20.94746
2023,07,12,19,00,00,19.74
2023,07,12,20,00,00,19.05
2023,07,12,21,00,00,18.44833
2023,07,12,22,00,00,17.97667
2023,07,12,23,00,00,17.45333
2023,07,13,00,00,00,16.68
2023,07,13,01,00,00,16.055
2023,07,13,02,00,00,15.54167
2023,07,13,03,00,00,15.07167
2023,07,13,04,00,00,15.22167
2023,07,13,05,00,00,16.43167
2023,07,13,06,00,00,19.02167
2023,07,13,07,00,00,21.05333
2023,07,13,08,00,00,22.485
2023,07,13,09,00,00,21.44333
2023,07,13,10,00,00,21.48
2023,07,13,11,00,00,22.095
2023,07,13,12,00,00,22.81
2023,07,13,13,00,00,23.03
2023,07,13,14,00,00,23.06667
2023,07,13,15,00,00,22.02167
2023,07,13,16,00,00,22.01167
2023,07,13,17,00,00,21.195
2023,07,13,18,00,00,21.04
2023,07,13,19,00,00,20.52833
2023,07,13,20,00,00,19.88667
2023,07,13,21,00,00,18.495
2023,07,13,22,00,00,17.835
2023,07,13,23,00,00,16.66167
2023,07,14,00,00,00,15.72667
2023,07,14,01,00,00,15.23333
2023,07,14,02,00,00,14.86333
2023,07,14,03,00,00,14.765
2023,07,14,04,00,00,14.99
2023,07,14,05,00,00,15.55833
2023,07,14,06,00,00,16.62167
2023,07,14,07,00,00,17.90167
2023,07,14,08,00,00,18.74667
2023,07,14,09,00,00,19.155
2023,07,14,10,00,00,19.345
2023,07,14,11,00,00,19.185
2023,07,14,12,00,00,19.64667
2023,07,14,13,00,00,19.66167
2023,07,14,14,00,00,20.26333
2023,07,14,15,00,00,20.31
2023,07,14,16,00,00,20.70333
2023,07,14,17,00,00,20.57167
2023,07,14,18,00,00,20.325
2023,07,14,19,00,00,19.60667
2023,07,14,20,00,00,18.87
2023,07,14,21,00,00,17.92
2023,07,14,22,00,00,16.92667
2023,07,14,23,00,00,16.22
2023,07,15,00,00,00,15.48667
2023,07,15,01,00,00,15.055
2023,07,15,02,00,00,14.63
2023,07,15,03,00,00,14.32167
2023,07,15,04,00,00,14.68667
2023,07,15,05,00,00,15.44833
2023,07,15,06,00,00,16.44833
2023,07,15,07,00,00,17.95167
2023,07,15,08,00,00,18.98
2023,07,15,09,00,00,19.685
2023,07,15,10,00,00,20.27
2023,07,15,11,00,00,20.38167
2023,07,15,12,00,00,21.21333
2023,07,15,13,00,00,21.96167
2023,07,15,14,00,00,21.82
2023,07,15,15,00,00,22.62833
2023,07,15,16,00,00,22.07833
2023,07,15,17,00,00,20.96667
2023,07,15,18,00,00,19.985
2023,07,15,19,00,00,19.805
2023,07,15,20,00,00,19.535
2023,07,15,21,00,00,19.08
